,Product Name,Review,Avg Rating,Price,Link,Cleaned,sentiment
68,boAt Rockerz 255 Pro+ /258 Pro+ with ASAP Charge and up...,Base is not good but volume is so loud 🙂Treble are good alsoBattery life is ultimate awesome 😍Overall Best neckbandREAD MORE,4.2,1199.0,https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itm4174f29ad0389?pid=ACCFZ95MY8SGZQRT&lid=LSTACCFZ95MY8SGZQRTXDKJLC&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCFZ95MY8SGZQRT.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Base good volume loud Treble good alsoBattery life ultimate awesome Overall Best neckband,0.33749999999999997
69,boAt Rockerz 255 Pro+ /258 Pro+ with ASAP Charge and up...,"The product was too worthy for buying. Super quality. Delivery boy was on times, He also excellent calling experience. Best Bluetooth with top features in this price range .go 4 buy ,& it is best also 😍😍😍☺️☺️☺️☺️....................................READ MORE",4.2,1199.0,https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itm4174f29ad0389?pid=ACCFZ95MY8SGZQRT&lid=LSTACCFZ95MY8SGZQRTXDKJLC&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCFZ95MY8SGZQRT.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,product worthy buying  Super quality  Delivery boy times  also excellent calling experience  Best Bluetooth top features price range go buy  best also ,0.6944444444444443
70,boAt Rockerz 255 Arc with ENx Technology and upto 30 Ho...,Worst waste of moneyREAD MORE,4.1,1099.0,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGJP5QSJFP7HAP.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Worst waste money,-0.6
71,boAt Rockerz 255 Arc with ENx Technology and upto 30 Ho...,Coool 🙂READ MORE,4.1,1099.0,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGJP5QSJFP7HAP.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Coool,0.0
72,boAt Rockerz 255 Arc with ENx Technology and upto 30 Ho...,Very nice good quality i like uuu thanks flipkartREAD MORE,4.1,1099.0,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGJP5QSJFP7HAP.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,nice good quality like uuu thanks flipkart,0.49999999999999994
73,boAt Rockerz 255 Arc with ENx Technology and upto 30 Ho...,GoodREAD MORE,4.1,1099.0,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGJP5QSJFP7HAP.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Good,0.7
74,boAt Rockerz 255 Arc with ENx Technology and upto 30 Ho...,Nice 👏 👏READ MORE,4.1,1099.0,https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGJP5QSJFP7HAP.SEARCH&ppt=sp&ppn=sp&qH=e74ea2eef23acace,Nice,0.6
75,OPPO Enco Buds 2 with 28 hours Battery life & Deep Nois...,Pros:-1-very loud which not only increases battery life but also makes listening great.2- Bass is punchy. I have used the previous enco buds. This has way better bass than its predecessor.3- Although bass is high it doesn't suppress the vocal. Overall sound is great in this price range.4- it provides modes for your choice of music in hey melody app which was not present in the enco buds.5- battery life is actually good. Probably lasts 6 to 7 hours.Cons:-1- Although design quality is...READ MORE,4.2,1799.0,https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGH7YZY6AHGCHJ.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Prosvery loud increases battery life also makes listening great  Bass punchy  used previous enco buds  way better bass predecessor  Although bass high nt suppress vocal  Overall sound great price range  provides modes choice music hey melody app present enco buds  battery life actually good  Probably lasts hoursCons Although design quality ,0.21871794871794875
76,OPPO Enco Buds 2 with 28 hours Battery life & Deep Nois...,This is the one of the one best earbuds in any earbuds and sound quality and bass is very good 👍 This earbuds better than noice and boat earbuds really trust me one of the one best earbuds!! Thank-you Flipkart and oppo🤗🤗👏🤗READ MORE,4.2,1799.0,https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGH7YZY6AHGCHJ.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,one one best earbuds earbuds sound quality bass good earbuds better noice boat earbuds really trust one one best earbuds   Thankyou Flipkart oppo,0.5214285714285715
77,OPPO Enco Buds 2 with 28 hours Battery life & Deep Nois...,"1. Clear sound quality with extreme loudness(I didn't use it above 50% volume indoor) 2. Great bass  ( I used oppo enco buds and  bot rockerz 255 pro +  but this earbuds sounds way more  better)3. Battery backup : 6.5 hrs for earbuds  , takes 60min for earbuds and 1.5 hr for case to get completely charge. No indication to understand case charging.4. Touch controls: not that much fast but works perfectly.5. App supports: gives 3 modes  , bass boosted , balence and clear vocals.case chargin...READ MORE",4.2,1799.0,https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGH7YZY6AHGCHJ.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace, Clear sound quality extreme loudnessI nt use volume indoor  Great bass used oppo enco buds bot rockerz pro earbuds sounds way better  Battery backup  hrs earbuds  takes min earbuds  hr case get completely charge  indication understand case charging  Touch controls much fast works perfectly  App supports gives modes  bass boosted  balence clear vocalscase chargin ,0.2522727272727273
78,OPPO Enco Buds 2 with 28 hours Battery life & Deep Nois...,"This product got delivered today in the morning and here is my review. 1.Product quality is very good. The case is very handy and the size of the buds are accurate. 2.Buds are really comfortable and do not give pain to ears. I used it 3-4 hours straight. Faced no problem. 3. I used this for listening music, playing games and calling. The bass is quite pumpy yet balanced. I used this with Hey Melody app and experience was good. 4. Touch controls and pairing are too fast and you just have ...READ MORE",4.2,1799.0,https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGH7YZY6AHGCHJ.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,product got delivered today morning review  Product quality good  case handy size buds accurate  Buds really comfortable give pain ears  used hours straight  Faced problem  used listening music  playing games calling  bass quite pumpy yet balanced  used Hey Melody app experience good  Touch controls pairing fast ,0.3812500000000001
79,OPPO Enco Buds 2 with 28 hours Battery life & Deep Nois...,"One of the best tws I have ever bought, I personally like the clear vocals feature ,must buy this sound quality is awesomeREAD MORE",4.2,1799.0,https://www.flipkart.com/oppo-enco-buds-2-28-hours-battery-life-deep-noise-cancellation-bluetooth-headset/p/itm3344fa26518ed?pid=ACCGH7YZY6AHGCHJ&lid=LSTACCGH7YZY6AHGCHJHLWF41&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGH7YZY6AHGCHJ.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,One best tws ever bought  personally like clear vocals feature  must buy sound quality awesome,0.5
80,"boAt Airdopes 131 PRO with 11mm Drivers,45Hrs Playback,...",I am a music lover so i listen too much music and i found this to be the one of the best in this budget. Sound quality is worth the money spent and bass is also good. Call quality is also good. Happy with the product.READ MORE,3.9,1099.0,https://www.flipkart.com/boat-airdopes-131-pro-11mm-drivers-45hrs-playback-asap-charge-quad-mic-enx-bluetooth-headset/p/itmcc69b0a798a50?pid=ACCGDQMAAJAZBZ43&lid=LSTACCGDQMAAJAZBZ43YZVNFW&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGDQMAAJAZBZ43.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,music lover listen much music found one best budget  Sound quality worth money spent bass also good  Call quality also good  Happy product ,0.42777777777777776
81,"boAt Airdopes 131 PRO with 11mm Drivers,45Hrs Playback,...","Boat airdopes 131 pro is perfectly named. On of the dopest earbuds in the market. Using since last week  nonstop and believe me this is fabulous. Battery backup, looks, built quality, sound, bass all this are top notch and sound system is perfectly balanced. Loved it. U should definitely give this a try.READ MORE",3.9,1099.0,https://www.flipkart.com/boat-airdopes-131-pro-11mm-drivers-45hrs-playback-asap-charge-quad-mic-enx-bluetooth-headset/p/itmcc69b0a798a50?pid=ACCGDQMAAJAZBZ43&lid=LSTACCGDQMAAJAZBZ43YZVNFW&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGDQMAAJAZBZ43.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Boat airdopes pro perfectly named  dopest earbuds market  Using since last week nonstop believe fabulous  Battery backup  looks  built quality  sound  bass top notch sound system perfectly balanced  Loved  U definitely give try ,0.425
82,"boAt Airdopes 131 PRO with 11mm Drivers,45Hrs Playback,...",it is very nice and very good sound is also good and will enjoy a lotREAD MORE,3.9,1099.0,https://www.flipkart.com/boat-airdopes-131-pro-11mm-drivers-45hrs-playback-asap-charge-quad-mic-enx-bluetooth-headset/p/itmcc69b0a798a50?pid=ACCGDQMAAJAZBZ43&lid=LSTACCGDQMAAJAZBZ43YZVNFW&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGDQMAAJAZBZ43.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,nice good sound also good enjoy lot,0.5599999999999998
83,"boAt Airdopes 131 PRO with 11mm Drivers,45Hrs Playback,...","Very bad product pls don't buy any one  because it's not worked   properly , my one side airdopes proper stop , Flipkart replacement are not good work it's only time passREAD MORE",3.9,1099.0,https://www.flipkart.com/boat-airdopes-131-pro-11mm-drivers-45hrs-playback-asap-charge-quad-mic-enx-bluetooth-headset/p/itmcc69b0a798a50?pid=ACCGDQMAAJAZBZ43&lid=LSTACCGDQMAAJAZBZ43YZVNFW&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGDQMAAJAZBZ43.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,bad product pls nt buy one s worked properly  one side airdopes proper stop  Flipkart replacement good work s time pass,2.7755575615628914e-17
